Series Name,Series Code,Country Name,Country Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Philippines,PHL,1.99406402368162,1.83106100955743,1.48401356880395,3.16728168853991,2.20374334248801,1.83520658639313,0.996563528122191,2.17435110834916,0.586355041604396,0.647906260037868,1.61441200928337,2.2153662776256,1.95415535735071,0.769268070294449,1.22649809505103,0.53629078743676,0.895477429955312,1.28569244908496,1.37486206345564,2.01682578014666,1.92611162697499,2.71551778067743,3.27034329718938,2.97129814174492,..
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Singapore,SGP,13.6006345415095,11.8721207820399,15.6823075371521,6.95061649732685,21.8497577565321,16.1492370418812,18.9396175584239,6.65371047340416,17.4625857657165,21.2023725102097,15.1133860890205,26.3266055251517,26.1619541585332,7.02347967596965,12.07096992856,23.0693363234385,17.5963671617229,18.7438843921531,20.9344810446532,21.8193490738118,22.6537707423889,22.2345794031292,28.8902561252912,24.9990394141457,..
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Thailand,THA,1.22161750231368,1.27616877004941,2.59338667194541,6.4348005220578,4.8178172556915,2.66312691222271,4.2122256384893,2.48815400350076,3.43593898399691,3.38947905000647,4.33958498366303,4.02125324565952,3.28356903025998,2.93824805764496,2.27590655851546,4.32320619991865,0.667087630564908,3.24456632846204,3.79126740637763,1.22145221609207,2.22468697525555,0.681500031459601,1.80750949232381,2.61491022986301,..
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Vietnam,VNM,8.58596585460392,9.71308063712156,8.2700967582097,6.14121440264586,4.92266345680124,4.16392407955693,3.97733546161917,3.99268705133996,3.6660122920956,3.54408107288199,3.39040364636363,3.61600090432522,8.65471771434805,9.6630390545572,7.16881987497989,6.90061180038446,5.48179930428651,5.37029899683215,5.19792941001523,4.94080027304198,6.10636115617447,6.13807236804847,6.3008349516328,6.32101748866723,..
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,United States,USA,0.904218188320061,1.20969310261879,1.42406557168368,2.32984922663148,3.24431413500134,3.40531833643252,1.63011634288499,1.01546035728561,1.02202397895235,1.74918730740378,1.09187641523892,2.16048784186236,2.39839738537714,2.31832810877764,1.11484356472059,1.76119311216454,1.69532330722204,1.5456250318702,1.71661357655606,1.43739095592604,2.79421858967316,2.64304284422036,1.82007611791433,1.25771845930057,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Brunei Darussalam,BRN,..,..,..,..,..,2.54324767738581,2.54193898290396,2.52989698201418,2.59788557887077,2.54709627479315,2.22967583686113,1.90329328179359,1.94069538265467,1.86958555132151,2.3930661380291,2.27826107293367,1.8640972673893,1.85097213834524,1.89831405878067,1.91436801105738,2.38708909600973,2.54828687757254,2.37320773303509,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cambodia,KHM,..,..,..,..,..,6.54095411300659,7.01117441058159,7.23472535610199,6.94904029369354,7.09304511547089,6.85278996825218,6.11800365149975,4.90211248397827,6.60109370946884,7.58330598473549,6.91169872879982,7.50353187322617,7.2611540555954,7.10386782884598,6.70157745480537,6.19431585073471,6.11648447811604,5.91884180903435,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,China,CHN,..,..,..,..,..,4.47341501712799,4.22035083174706,4.348249360919,4.38032373785973,4.25689592957497,4.142215102911,3.91870997846127,3.65868471562862,3.87722700834274,4.32182438671589,4.20799143612385,4.32551316916943,4.54939901828766,4.71002236008644,4.77322712540627,4.88872304558754,4.98188063502312,5.15119321644306,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,India,IND,..,..,..,..,..,4.03493233025074,4.26278114318848,4.24016676843166,4.00847978889942,3.9573922753334,3.79116237163544,3.63477803766727,3.51754166185856,3.51468063890934,3.48537862300873,3.27211916446686,3.24634201824665,3.32935303449631,3.74944172799587,3.61956544220448,3.59565988183022,3.51098328828812,3.53495962917805,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Indonesia,IDN,..,..,..,..,..,1.90931409597397,2.17417515814304,2.03304793685675,2.3013373836875,2.17213146388531,2.58409045636654,2.6720218360424,2.87617072463036,2.61300075799227,2.68494337797165,2.96089984476566,2.95542031526566,2.90286671370268,2.9606506228447,3.11712101101875,3.01182251423597,3.11905480921268,2.98905447125435,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Japan,JPN,..,..,..,..,..,7.15091302990913,7.35919773578644,7.47336447238922,7.61100277304649,7.65719413757324,7.78066888451576,7.80784264206886,7.89046064019203,8.19951444864273,9.05829668045044,9.15677323937416,10.6167174875736,10.790653526783,10.7915937900543,10.8320496976376,10.8855068683624,10.8255289494991,10.9359331429005,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Korea, Rep.",KOR,..,..,..,..,..,3.99853251874447,4.57543134689331,4.31528389453888,4.59662191569805,4.58042994141579,4.83743026852608,5.18026426434517,5.37611395120621,5.67564517259598,6.09002485871315,6.22194111347198,6.29425421357155,6.43744543194771,6.57883808016777,6.82147443294525,7.0450559258461,7.32512027025223,7.60386362671852,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lao PDR,LAO,..,..,..,..,..,4.27513718605042,4.29031699895859,3.69751192629337,4.4792078435421,3.54057289659977,3.33673246204853,2.93200947344303,3.1534556299448,2.76727303862572,3.46300378441811,2.91155241429806,1.944575086236,2.07637585699558,2.3998498916626,2.29845549911261,2.4536645039916,2.360874786973,2.52808686345816,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Malaysia,MYS,..,..,..,..,..,2.56480444222689,2.72831656038761,2.72418223321438,2.98330187797546,2.91764549911022,2.84462254494429,3.17184254527092,3.12164220958948,3.08152046054602,3.32245714962482,3.22872474789619,3.38865630328655,3.54644916951656,3.57185266911983,3.77302877604961,3.894904255867,3.79941835999489,3.85939814150333,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Myanmar,MMR,..,..,..,..,..,1.84290949255228,1.83642692863941,2.09015272557735,2.04643309116364,2.1316422149539,2.01416257768869,1.93517059087753,1.73219069838524,1.93859785795212,2.04670447856188,1.82504337280989,1.78410708904266,2.32059359550476,3.04827876389027,4.14940901100636,5.19711524248123,4.76712286472321,4.65907230973244,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Philippines,PHL,..,..,..,..,..,3.15481759607792,2.94705852866173,2.73330118507147,3.19143868982792,3.16792204976082,3.90041843056679,3.94584871828556,3.91954220831394,4.02792431414127,4.35353331267834,4.31276261806488,4.20609377324581,4.37465235590935,4.46381121873856,4.12741154432297,4.32136878371239,4.40696738660336,4.44640778005123,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Singapore,SGP,..,..,..,..,..,3.35174165666103,3.18105891346931,3.38025130331516,3.6309402436018,3.17355506122112,3.04296314716339,2.95129269361496,2.85263769328594,3.21793146431446,3.429339453578,3.24854366481304,3.18913534283638,3.3675879240036,3.71484383940697,3.89136709272861,4.20450903475285,4.4223815202713,4.44038286805153,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Thailand,THA,..,..,..,..,..,3.10125350952148,3.02623212337494,3.33472304046154,3.24312783777714,3.13893631100655,3.15972231328487,3.0997009947896,3.19277197122574,3.45933958888054,3.61940003931522,3.39009799063206,3.56826111674309,3.52294072508812,3.4531332552433,3.68448086082935,3.66789400577545,3.76332066953182,3.74601632356644,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vietnam,VNM,..,..,..,..,..,4.84926961362362,5.72810657322407,4.57058735191822,4.65504862368107,4.82393279671669,5.09650558233261,5.3919967263937,5.46279959380627,5.14778047800064,5.29355108737946,5.96677213907242,5.87397553026676,6.27840980887413,6.33500590920448,5.7831771671772,5.65262101590633,5.65919354557991,5.53212836384773,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United States,USA,..,..,..,..,..,12.5025242567062,13.1694093346596,13.95503282547,14.4554451107979,14.5371332764626,14.5421385765076,14.6588310599327,14.8990333080292,15.2952939271927,16.3441017270088,16.4119526743889,16.3762927055359,16.3715332746506,16.3475170731544,16.5316626429558,16.8398812413216,17.197260260582,17.0612692832947,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Brunei Darussalam,BRN,..,..,..,..,..,2.14061811566353,2.11472176015377,2.11472697556019,2.15491130948067,2.11639553308487,1.86548139899969,1.62372756749392,1.69257745146751,1.68060343712568,2.16573923826218,2.0900459960103,1.7061734572053,1.6871253028512,1.71973146498203,1.77395679056644,2.26836539804935,2.4213869124651,2.25035604089499,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cambodia,KHM,..,..,..,..,..,1.29260523244739,1.18493987247348,1.3967314735055,1.48168839514256,1.37288402765989,1.22069558128715,0.959914457052946,0.971993897110224,1.02431206032634,1.21738584712148,1.36283235624433,1.27987135201693,1.40670305117965,1.41955818980932,1.23977204784751,1.34465144947171,1.33381457999349,1.40879349783063,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,China,CHN,..,..,..,..,..,0.983045902103186,0.967204943299294,1.10383937135339,1.24286152422428,1.28745585680008,1.35689582675695,1.37703074142337,1.42784174531698,1.72623451799154,2.13490836322308,2.18420960009098,2.32375599443913,2.53561921417713,2.68708150833845,2.78830397874117,2.94208284467459,2.89454404264688,2.91935373097658,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,India,IND,..,..,..,..,..,0.834429822862148,0.804681424051523,0.770201906561852,0.750243291258812,0.711634615436196,0.763036869466305,0.745353382080793,0.735127041116357,0.79527897760272,0.892612617462873,0.857501849532127,0.937319174408913,0.931868609040976,0.865041930228472,0.856535509228706,0.921931862831116,0.942292157560587,0.95910569652915,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Indonesia,IDN,..,..,..,..,..,0.547827640548348,0.771511159837246,0.674224877730012,0.817848648875952,0.749262096360326,0.732130743563175,0.830842833966017,1.01869869977236,0.89791240170598,0.921643152832985,0.761511130258441,0.800383370369673,0.871969759464264,0.926390662789345,1.07625313103199,1.21300937607884,1.39818182215095,1.44590092822909,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Japan,JPN,..,..,..,..,..,5.75151704251766,5.95830678939819,6.03496432304382,6.08604811131954,6.14675171673298,6.31541013717651,6.27137869596481,6.41094297170639,6.65559694170952,7.36386850476265,7.50189200043678,8.89050588011742,9.05666947364807,9.09309536218643,9.11168828606606,9.1528594493866,9.09747257828712,9.19630154967308,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Korea, Rep.",KOR,..,..,..,..,..,2.01236307621002,2.54446566104889,2.42386106401682,2.55878400057554,2.58148182183504,2.74228062480688,3.03652305155993,3.14915962517262,3.22972908616066,3.58175598084927,3.6708164960146,3.66729721426964,3.69731932878494,3.79411280155182,3.90361994504929,4.03825864195824,4.21722047030926,4.36290092766285,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Lao PDR,LAO,..,..,..,..,..,1.23306000605226,1.32956681773067,1.01875467225909,1.09625216573477,0.794255267828703,0.906718149781227,0.642215926200151,0.570348836481571,0.513325352221727,1.14663941785693,0.60363607481122,0.366938998922706,0.436701718717813,0.712662655860186,0.683733215555549,0.86391307413578,0.764948409050703,0.888554286211729,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Malaysia,MYS,..,..,..,..,..,1.19700646027923,1.38024920597672,1.39637934044003,1.55406165868044,1.49282850325108,1.39654763042927,1.70763898640871,1.65039990097284,1.64116621017456,1.84187665581703,1.70540306717157,1.79461874067783,1.90374236553907,1.92375276237726,2.06739660352468,2.06788498908281,1.91762484610081,1.95242054760456,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Myanmar,MMR,..,..,..,..,..,0.242510600946844,0.20694937556982,0.29085804708302,0.208856770768762,0.231933756731451,0.146857055369765,0.231209537014365,0.173961196560413,0.157142768148333,0.177287601400167,0.179598480463028,0.213361741043627,0.399576686322689,0.575337605550885,1.00353276357055,1.14297075197101,0.669443886727095,0.689848139882088,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Philippines,PHL,..,..,..,..,..,1.40068540349603,1.19655355811119,1.01248100399971,1.15579748526216,1.13168219104409,1.29099655896425,1.26627516001463,1.22747160494328,1.21394135057926,1.33434003219008,1.37587580829859,1.10962800681591,1.14995837211609,1.17018278688192,1.13878371194005,1.36068351566792,1.39750596135855,1.41886975616217,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Singapore,SGP,..,..,..,..,..,1.21778501197696,0.887039769440889,1.05896675959229,1.34616140276194,1.03025613352656,1.0037581436336,1.00109055638313,0.955389905720949,1.20049007236958,1.1961568146944,1.1655711568892,1.1837306432426,1.32349394261837,1.54915312305093,1.75256691873074,1.97937078773975,2.09372974932194,2.14045811444521,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Thailand,THA,..,..,..,..,..,1.71153042465448,1.6648730263114,2.07636877894402,2.04556901007891,2.01255939900875,2.01306194067001,2.23031118512154,2.41405442357063,2.60726306587458,2.64682173728943,2.50096023082733,2.72707361727953,2.68024019896984,2.62274984270334,2.78856065124273,2.74870563298464,2.85838320851326,2.85175293684006,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Vietnam,VNM,..,..,..,..,..,1.69229563325644,1.51746785268188,1.66708510369062,1.53227541595697,1.72000043094158,1.87179856002331,1.94260068237782,1.92918255925179,1.93949453532696,1.91883631050587,2.363889105618,2.27284096181393,2.63144057244062,2.98447050154209,2.42650210857391,2.36332677304745,2.68424768000841,2.68987957388163,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,United States,USA,..,..,..,..,..,5.52487634122372,5.94603568315506,6.29808604717255,6.4925916492939,6.5769836306572,6.59985989332199,6.78892284631729,6.91094473004341,7.24860578775406,7.89375603199005,7.96501338481903,7.94832184910774,7.92731419205666,7.98678696155548,8.28005447983742,8.50519612431526,8.61822366714478,8.55761468410492,..,..
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,165
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70
Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.45747,62.85225,67.68007,69.63482,70.06387
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.87481,53.15749,53.38889,53.7971,53.84483
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.12106,64.63553,65.20491,73.95071,77.9313
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.52099,55.94046,60.9076,67.49639,71.04511
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.11215,64.66011,66.86799,68.184,69.57879
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.52941,77.9374,78.01404,78.04159,77.99983
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.08952,83.96555,83.96525,83.96046,84.00083
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.20686,49.05728,49.98578,49.77807,50.82456
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.60753,78.27291,78.77204,81.33541,81.47337
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.12121,42.67139,42.97482,43.4838,46.82775
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.23012,59.25872,59.33172,60.87374,62.82943
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.89222,85.44138,85.57215,85.84348,86.1981
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.94455,72.79843,78.45338,79.51709,80.09233
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.60371,65.28861,66.9796,68.56869,69.76594
Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.59247,83.58991,83.59008,83.57395,83.99668
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Brunei Darussalam,BRN,59.7168405365127,59.93345348676,57.1854347544383,50.47197640118,55.8163396178017,67.3543319201318,69.5253059297448,67.1218302942605,69.289251837004,68.7990469672454,70.1684471590321,71.7246979556453,67.8527507652301,78.2992366861295,72.7831762889702,67.41037988229,69.5060721795477,70.1592236272739,68.0418746411061,68.7189571447036,52.2105973675329,49.5769062738125,49.5732416988601,51.93227637834,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cambodia,KHM,31.1841815310837,25.3640067394433,33.6169355757404,31.2381457940476,40.5441861783592,49.5227810531323,52.5412471838372,55.422133135624,56.5204703497263,63.6058950058242,64.084707255092,68.5932451239154,65.3259680507156,65.5432507028063,49.2207635019252,54.0827827917917,54.0807559141027,57.8897645349003,62.3879357989172,62.6034741724131,61.7184237585908,61.2815249294976,60.6819578072322,61.5957275117758,..
